region_50,scientificName,family,taxo_group,occupancy_obs,nb_records,nb_detect,nb_records_tot
mediterranean,Coelioxys coturnix,Megachilidae,bees,0.000939187602723644,17,16,17
mediterranean,Coelioxys echinatus,Megachilidae,bees,0.00199577365578774,83,34,152
mediterranean,Coelioxys elongatus,Megachilidae,bees,0.000293496125851139,16,5,1906
mediterranean,Coelioxys emarginatus,Megachilidae,bees,5.86992251702278e-05,2,1,6
mediterranean,Coelioxys haemorrhoa,Megachilidae,bees,0.00193707443061752,103,33,103
mediterranean,Coelioxys inermis,Megachilidae,bees,0.00176097675510683,80,30,2260
mediterranean,Coelioxys mandibularis,Megachilidae,bees,0.000410894576191594,14,7,1715
mediterranean,Coelioxys obtusus,Megachilidae,bees,0.000352195351021367,21,6,21
mediterranean,Coelioxys osmiae,Megachilidae,bees,5.86992251702278e-05,1,1,1
mediterranean,Coelioxys polycentris,Megachilidae,bees,0.000117398450340456,4,2,5
mediterranean,Coelioxys quadridentatus,Megachilidae,bees,0.000352195351021367,13,6,2935
mediterranean,Coelioxys rufescens,Megachilidae,bees,5.86992251702278e-05,1,1,2119
mediterranean,Colletes abeillei,Colletidae,bees,0.0102136651796196,263,174,268
mediterranean,Colletes acutiformis,Colletidae,bees,0.000234796900680911,4,4,4
mediterranean,Colletes acutus,Colletidae,bees,0.00299366048368162,91,51,95
mediterranean,Colletes albomaculatus,Colletidae,bees,0.00992016905376849,255,169,266
mediterranean,Colletes anchusae,Colletidae,bees,5.86992251702278e-05,2,1,14
mediterranean,Colletes brevigena,Colletidae,bees,0.00463723878844799,111,79,125
mediterranean,Colletes canescens,Colletidae,bees,0.000117398450340456,2,2,2
mediterranean,Colletes carinatus,Colletidae,bees,0.000763089927212961,14,13,20
mediterranean,Colletes cariniger,Colletidae,bees,0.00158487907959615,43,27,43
mediterranean,Colletes caskanus,Colletidae,bees,0.000176097675510683,3,3,3
mediterranean,Colletes chengtehensis,Colletidae,bees,5.86992251702278e-05,1,1,40
mediterranean,Colletes collaris,Colletidae,bees,0.0021131721061282,67,36,97
mediterranean,Colletes creticus,Colletidae,bees,0.00164357830476638,42,28,42
mediterranean,Colletes cunicularius,Colletidae,bees,0.00193707443061752,39,33,9904
mediterranean,Colletes cyprius,Colletidae,bees,0.00158487907959615,41,27,41
mediterranean,Colletes daviesanus,Colletidae,bees,0.00052829302653205,12,9,9861
mediterranean,Colletes dinizi,Colletidae,bees,0.000821789152383188,28,14,28
mediterranean,Colletes dusmeti,Colletidae,bees,0.00328715660953275,69,56,69
mediterranean,Colletes eous,Colletidae,bees,0.00968537215308758,232,165,249
mediterranean,Colletes escalerai,Colletidae,bees,0.000352195351021367,6,6,6
mediterranean,Colletes floralis,Colletidae,bees,0.000763089927212961,14,13,1072
mediterranean,Colletes fodiens,Colletidae,bees,0.00493073491429913,141,84,3007
mediterranean,Colletes foveolaris,Colletidae,bees,0.00416764498708617,84,71,88
mediterranean,Colletes gallicus,Colletidae,bees,0.00187837520544729,41,32,70
mediterranean,Colletes graeffei,Colletidae,bees,5.86992251702278e-05,1,1,41
mediterranean,Colletes hederae,Colletidae,bees,0.00393284808640526,97,67,5881
mediterranean,Colletes hethiticus,Colletidae,bees,0.000117398450340456,2,2,3
mediterranean,Colletes hylaeiformis,Colletidae,bees,0.00475463723878845,97,81,150
mediterranean,Colletes impunctatus,Colletidae,bees,5.86992251702278e-05,1,1,775
mediterranean,Colletes intricans,Colletidae,bees,0.000117398450340456,3,2,3
mediterranean,Colletes jansmiti,Colletidae,bees,5.86992251702278e-05,1,1,1
mediterranean,Colletes ligatus,Colletidae,bees,0.00199577365578774,43,34,43
mediterranean,Colletes maidli,Colletidae,bees,0.00540032871566095,110,92,155
mediterranean,Colletes marginatus,Colletidae,bees,0.00346325428504344,72,59,1337
mediterranean,Colletes merceti,Colletidae,bees,0.000234796900680911,4,4,4
mediterranean,Colletes meyeri,Colletidae,bees,0.000880488377553416,18,15,20
mediterranean,Colletes mlokossewiczi,Colletidae,bees,0.0027588635830007,58,47,219
mediterranean,Colletes nasutus,Colletidae,bees,0.000117398450340456,2,2,45
mediterranean,Colletes nigricans,Colletidae,bees,0.0166118807231745,425,283,754
mediterranean,Colletes noskiewiczi,Colletidae,bees,0.0010565860530641,21,18,21
mediterranean,Colletes perezi,Colletidae,bees,0.000176097675510683,4,3,4
mediterranean,Colletes pulchellus,Colletidae,bees,0.00129138295374501,24,22,27
mediterranean,Colletes punctatus,Colletidae,bees,5.86992251702278e-05,1,1,19
mediterranean,Colletes schmidi,Colletidae,bees,0.000645691476872505,19,11,19
mediterranean,Colletes senilis,Colletidae,bees,0.000234796900680911,4,4,4
mediterranean,Colletes sierrensis,Colletidae,bees,5.86992251702278e-05,1,1,41
mediterranean,Colletes similis,Colletidae,bees,0.00892228222587462,204,152,3784
mediterranean,Colletes squamulosus,Colletidae,bees,5.86992251702278e-05,1,1,1
mediterranean,Colletes standfussi,Colletidae,bees,5.86992251702278e-05,1,1,1
mediterranean,Colletes succinctus,Colletidae,bees,0.00428504343742663,108,73,5097
mediterranean,Colletes tuberculatus,Colletidae,bees,0.000586992251702278,11,10,20
mediterranean,Colletes tuberculiger,Colletidae,bees,0.000821789152383188,17,14,17
mediterranean,Colletes wolfi,Colletidae,bees,0.000410894576191594,8,7,28
mediterranean,Criorhina asilica,Syrphidae,hoverflies,0.000435856457939852,3,3,580
mediterranean,Criorhina floccosa,Syrphidae,hoverflies,0.00188871131773936,16,13,750
mediterranean,Criorhina pachymera,Syrphidae,hoverflies,0.00174342583175941,18,12,144
mediterranean,Criorhina ranunculi,Syrphidae,hoverflies,0.000435856457939852,5,3,528
mediterranean,Cubiandrena cubiceps,Andrenidae,bees,0.000117398450340456,4,2,5
mediterranean,Dasypoda albimana,Melittidae,bees,0.000763089927212961,29,13,29
mediterranean,Dasypoda argentata,Melittidae,bees,0.00176097675510683,80,30,384
mediterranean,Dasypoda cingulata,Melittidae,bees,0.00575252406668232,384,98,416
mediterranean,Dasypoda crassicornis,Melittidae,bees,0.00545902794083118,352,93,435
mediterranean,Dasypoda dusmeti,Melittidae,bees,0.00575252406668232,330,98,361
mediterranean,Dasypoda frieseana,Melittidae,bees,0.000410894576191594,14,7,15
mediterranean,Dasypoda hirtipes,Melittidae,bees,0.0101549659544494,590,173,13814
mediterranean,Dasypoda iberica,Melittidae,bees,5.86992251702278e-05,3,1,3
mediterranean,Dasypoda michezi,Melittidae,bees,5.86992251702278e-05,1,1,1
mediterranean,Dasypoda morotei,Melittidae,bees,0.00281756280817093,196,48,197
mediterranean,Dasypoda pyriformis,Melittidae,bees,0.00181967598027706,61,31,81
mediterranean,Dasypoda pyrotrichia,Melittidae,bees,0.000293496125851139,10,5,26
mediterranean,Dasypoda spinigera,Melittidae,bees,5.86992251702278e-05,1,1,4
mediterranean,Dasypoda suripes,Melittidae,bees,0.00135008217891524,61,23,106
mediterranean,Dasypoda visnaga,Melittidae,bees,0.00669171166940596,322,114,332
mediterranean,Dasysyrphus albostriatus,Syrphidae,hoverflies,0.0145285485979951,136,100,2902
mediterranean,Dasysyrphus eggeri,Syrphidae,hoverflies,0.000290570971959901,2,2,2
mediterranean,Dasysyrphus friuliensis,Syrphidae,hoverflies,0.000435856457939852,3,3,193
mediterranean,Dasysyrphus hilaris,Syrphidae,hoverflies,0.000290570971959901,2,2,93
mediterranean,Dasysyrphus pauxillus,Syrphidae,hoverflies,0.000435856457939852,5,3,36
mediterranean,Dasysyrphus pinastri,Syrphidae,hoverflies,0.00101699840185965,9,7,383
mediterranean,Dasysyrphus tricinctus,Syrphidae,hoverflies,0.00159814034577946,12,11,1274
mediterranean,Dasysyrphus venustus,Syrphidae,hoverflies,0.000581141943919803,5,4,1366
mediterranean,Didea fasciata,Syrphidae,hoverflies,0.00406799360743862,36,28,1082
mediterranean,Didea intermedia,Syrphidae,hoverflies,0.000581141943919803,5,4,275
mediterranean,Dioxys cincta,Megachilidae,bees,0.00264146513266025,120,45,219
mediterranean,Dioxys moesta,Megachilidae,bees,0.00052829302653205,46,9,49
mediterranean,Dioxys pumila,Megachilidae,bees,0.000469593801361822,23,8,23
mediterranean,Doros profuges,Syrphidae,hoverflies,0.000435856457939852,4,3,70
mediterranean,Dufourea alpina,Halictidae,bees,0.000176097675510683,6,3,362
mediterranean,Dufourea balearica,Halictidae,bees,0.000234796900680911,24,4,24
mediterranean,Dufourea cypria,Halictidae,bees,5.86992251702278e-05,2,1,2
mediterranean,Dufourea dentiventris,Halictidae,bees,5.86992251702278e-05,2,1,2684
mediterranean,Dufourea gaullei,Halictidae,bees,0.00117398450340456,75,20,75
mediterranean,Dufourea graeca,Halictidae,bees,0.00052829302653205,24,9,26
mediterranean,Dufourea halictula,Halictidae,bees,0.000293496125851139,13,5,639
mediterranean,Dufourea iris,Halictidae,bees,0.000293496125851139,10,5,11
mediterranean,Dufourea longiglossa,Halictidae,bees,5.86992251702278e-05,8,1,8
mediterranean,Dufourea lusitanica,Halictidae,bees,0.000176097675510683,6,3,6
mediterranean,Dufourea minuta,Halictidae,bees,0.000117398450340456,4,2,628
mediterranean,Dufourea paradoxa,Halictidae,bees,0.000117398450340456,9,2,206
mediterranean,Dufourea similis,Halictidae,bees,5.86992251702278e-05,4,1,4
mediterranean,Dufourea styx,Halictidae,bees,0.000645691476872505,17,11,21
mediterranean,Dufourea trautmanni,Halictidae,bees,0.00217187133129843,332,37,332
mediterranean,Dufourea wolfi,Halictidae,bees,0.000176097675510683,9,3,9
mediterranean,Ensliniana bidentata,Megachilidae,bees,0.000234796900680911,11,4,11
mediterranean,Eoanthidium clypeare,Megachilidae,bees,0.0010565860530641,59,18,59
mediterranean,Eoanthidium insulare,Megachilidae,bees,0.00281756280817093,70,48,74
mediterranean,Eoanthidium pasteelsi,Megachilidae,bees,0.000117398450340456,2,2,2
mediterranean,Epeolus aureovestitus,Apidae,bees,0.000234796900680911,4,4,4
mediterranean,Epeolus bischoffi,Apidae,bees,0.000176097675510683,5,3,5
mediterranean,Epeolus compar,Apidae,bees,5.86992251702278e-05,1,1,1
mediterranean,Epeolus cruciger,Apidae,bees,0.0010565860530641,27,18,3721
mediterranean,Epeolus fallax,Apidae,bees,0.000352195351021367,8,6,8
mediterranean,Epeolus fasciatus,Apidae,bees,0.000117398450340456,2,2,3
mediterranean,Epeolus ibericus,Apidae,bees,0.000293496125851139,6,5,6
mediterranean,Epeolus intermedius,Apidae,bees,0.000763089927212961,15,13,15
mediterranean,Epeolus julliani,Apidae,bees,0.000410894576191594,11,7,16
mediterranean,Epeolus productulus,Apidae,bees,5.86992251702278e-05,1,1,13
mediterranean,Epeolus schummeli,Apidae,bees,0.000293496125851139,6,5,11
mediterranean,Epeolus sigillatus,Apidae,bees,5.86992251702278e-05,2,1,2
mediterranean,Epeolus transitorius,Apidae,bees,0.00111528527823433,26,19,26
mediterranean,Epeolus variegatus,Apidae,bees,0.000821789152383188,24,14,3364
mediterranean,Epistrophe diaphana,Syrphidae,hoverflies,0.00217928228969926,20,15,259
mediterranean,Epistrophe eligans,Syrphidae,hoverflies,0.0108964114484963,98,75,787
mediterranean,Epistrophe flava,Syrphidae,hoverflies,0.000290570971959901,3,2,71
mediterranean,Epistrophe grossulariae,Syrphidae,hoverflies,0.000581141943919803,8,4,1221
mediterranean,Epistrophe melanostoma,Syrphidae,hoverflies,0.000726427429899753,6,5,489
mediterranean,Epistrophe nitidicollis,Syrphidae,hoverflies,0.00537556298125817,55,37,1011
mediterranean,Epistrophella coronata,Syrphidae,hoverflies,0.000290570971959901,2,2,4
mediterranean,Epistrophella euchroma,Syrphidae,hoverflies,0.000871712915879704,8,6,170
mediterranean,Episyrphus balteatus,Syrphidae,hoverflies,0.014673834083975,234,101,4171
mediterranean,Eristalinus aeneus,Syrphidae,hoverflies,0.0389365102426268,334,268,1793
mediterranean,Eristalinus megacephalus,Syrphidae,hoverflies,0.00828127270085718,69,57,72
mediterranean,Eristalinus sepulchralis,Syrphidae,hoverflies,0.0120586953363359,127,83,7678
mediterranean,Eristalinus taeniops,Syrphidae,hoverflies,0.0694464622984164,717,478,810
mediterranean,Eristalis arbustorum,Syrphidae,hoverflies,0.0682841784105768,829,470,16417
mediterranean,Eristalis horticola,Syrphidae,hoverflies,0.000581141943919803,4,4,656
mediterranean,Eristalis intricaria,Syrphidae,hoverflies,0.000435856457939852,3,3,9560
mediterranean,Eristalis jugorum,Syrphidae,hoverflies,0.00188871131773936,15,13,446
mediterranean,Eristalis nemorum,Syrphidae,hoverflies,0.00145285485979951,11,10,7211
mediterranean,Eristalis pertinax,Syrphidae,hoverflies,0.00886241464477699,78,61,45701
mediterranean,Eristalis similis,Syrphidae,hoverflies,0.091093999709429,1183,627,8817
mediterranean,Eristalis tecta,Syrphidae,hoverflies,0.000290570971959901,2,2,2
mediterranean,Eristalis tenax,Syrphidae,hoverflies,0.126107801830597,1460,868,38395
mediterranean,Eucera aequata,Apidae,bees,0.00052829302653205,13,9,13
mediterranean,Eucera albofasciata,Apidae,bees,0.00768959849729984,273,131,274
mediterranean,Eucera algira,Apidae,bees,0.00234796900680911,60,40,60
mediterranean,Eucera barbiventris,Apidae,bees,0.00129138295374501,29,22,29
mediterranean,Eucera bidentata,Apidae,bees,0.005928621742193,185,101,185
mediterranean,Eucera brachycera,Apidae,bees,0.000176097675510683,3,3,3
mediterranean,Eucera breviceps,Apidae,bees,0.000352195351021367,9,6,24
mediterranean,Eucera caerulescens,Apidae,bees,0.00135008217891524,28,23,28
mediterranean,Eucera caspica,Apidae,bees,0.00534162949049073,125,91,172
mediterranean,Eucera cineraria,Apidae,bees,0.00692650857008688,160,118,208
mediterranean,Eucera clypeata,Apidae,bees,0.0112115520075135,255,191,376
mediterranean,Eucera codinai,Apidae,bees,0.00557642639117164,150,95,158
mediterranean,Eucera collaris,Apidae,bees,0.00475463723878845,147,81,148
mediterranean,Eucera confinis,Apidae,bees,0.00140878140408547,34,24,34
mediterranean,Eucera curvitarsis,Apidae,bees,0.00340455505987321,132,58,133
mediterranean,Eucera cypria,Apidae,bees,0.00193707443061752,51,33,51
mediterranean,Eucera dafnii,Apidae,bees,0.00140878140408547,34,24,47
mediterranean,Eucera dalmatica,Apidae,bees,0.00604602019253346,164,103,174
mediterranean,Eucera digitata,Apidae,bees,0.00246536745714957,124,42,124
mediterranean,Eucera dimidiata,Apidae,bees,0.00369805118572435,97,63,97
mediterranean,Eucera ebmeri,Apidae,bees,0.000352195351021367,15,6,15
mediterranean,Eucera elongatula,Apidae,bees,0.0127964310871097,361,218,362
mediterranean,Eucera fasciata,Apidae,bees,0.000939187602723644,21,16,22
mediterranean,Eucera flavicornis,Apidae,bees,0.000293496125851139,7,5,7
mediterranean,Eucera furfurea,Apidae,bees,0.00675041089457619,227,115,232
mediterranean,Eucera gaullei,Apidae,bees,0.0010565860530641,21,18,21
mediterranean,Eucera gracilipes,Apidae,bees,5.86992251702278e-05,1,1,1
mediterranean,Eucera grisea,Apidae,bees,0.00733740314627847,175,125,175
mediterranean,Eucera helvola,Apidae,bees,0.00270016435783048,79,46,83
mediterranean,Eucera hispana,Apidae,bees,0.00217187133129843,46,37,47
mediterranean,Eucera hungarica,Apidae,bees,0.00129138295374501,25,22,46
mediterranean,Eucera interrupta,Apidae,bees,0.00616341864287391,184,105,442
mediterranean,Eucera kullenbergi,Apidae,bees,0.00234796900680911,52,40,53
mediterranean,Eucera laxiscopa,Apidae,bees,0.00129138295374501,70,22,70
mediterranean,Eucera longicornis,Apidae,bees,0.00815919229866166,211,139,5765
mediterranean,Eucera matalae,Apidae,bees,0.00158487907959615,45,27,45
mediterranean,Eucera mediterranea,Apidae,bees,0.000821789152383188,19,14,19
mediterranean,Eucera melectoides,Apidae,bees,0.000234796900680911,8,4,8
mediterranean,Eucera microsoma,Apidae,bees,0.000176097675510683,3,3,4
mediterranean,Eucera nigrescens,Apidae,bees,0.0230100962667293,814,392,4044
mediterranean,Eucera nigrifacies,Apidae,bees,0.0138530171401738,488,236,577
mediterranean,Eucera nigrilabris,Apidae,bees,0.00716130547076779,199,122,202
mediterranean,Eucera notata,Apidae,bees,0.0100375675041089,261,171,261
mediterranean,Eucera numida,Apidae,bees,0.00481333646395868,116,82,121
mediterranean,Eucera obliterata,Apidae,bees,0.000880488377553416,16,15,16
mediterranean,Eucera obscura,Apidae,bees,0.000763089927212961,17,13,17
mediterranean,Eucera oraniensis,Apidae,bees,0.005928621742193,167,101,168
mediterranean,Eucera palaestinae,Apidae,bees,0.00205447288095797,51,35,51
mediterranean,Eucera pannonica,Apidae,bees,0.00123268372857478,38,21,43
mediterranean,Eucera paraclypeata,Apidae,bees,0.000997886827893872,19,17,19
mediterranean,Eucera parnassia,Apidae,bees,0.000704390702042733,26,12,26
mediterranean,Eucera parvicornis,Apidae,bees,0.00375675041089458,84,64,90
mediterranean,Eucera penicillata,Apidae,bees,0.00270016435783048,76,46,76
mediterranean,Eucera plumigera,Apidae,bees,0.000880488377553416,18,15,18
mediterranean,Eucera pollinosa,Apidae,bees,0.0048720356891289,138,83,197
mediterranean,Eucera proxima,Apidae,bees,0.00956797370274712,240,163,263
mediterranean,Eucera pseudeucnemidea,Apidae,bees,0.0042263442122564,113,72,113
mediterranean,Eucera punctatissima,Apidae,bees,0.000117398450340456,3,2,3
mediterranean,Eucera puncticollis,Apidae,bees,0.000645691476872505,15,11,15
mediterranean,Eucera punctulata,Apidae,bees,0.0106832589809815,347,182,380
mediterranean,Eucera pythagoras,Apidae,bees,0.000410894576191594,7,7,7
mediterranean,Eucera quilisi,Apidae,bees,0.000469593801361822,17,8,17
mediterranean,Eucera rufa,Apidae,bees,0.00299366048368162,78,51,84
mediterranean,Eucera ruficollis,Apidae,bees,0.0103310636299601,245,176,248
mediterranean,Eucera seminuda,Apidae,bees,0.00598732096736323,170,102,195
mediterranean,Eucera squamosa,Apidae,bees,0.00140878140408547,37,24,45
mediterranean,Eucera syriaca,Apidae,bees,0.000997886827893872,20,17,20
mediterranean,Eucera taurea,Apidae,bees,0.000234796900680911,4,4,4
mediterranean,Eucera taurica,Apidae,bees,0.00516553181498004,131,88,186
mediterranean,Eucera terminata,Apidae,bees,0.00704390702042733,278,120,279
mediterranean,Eucera tricincta,Apidae,bees,0.00493073491429913,159,84,160
mediterranean,Eucera tristis,Apidae,bees,5.86992251702278e-05,1,1,1
mediterranean,Eucera vittulata,Apidae,bees,0.00135008217891524,30,23,33
mediterranean,Eucera vulpes,Apidae,bees,0.0176097675510683,548,300,598
mediterranean,Eumerus alpinus,Syrphidae,hoverflies,0.00305099520557896,27,21,66
mediterranean,Eumerus amoenus,Syrphidae,hoverflies,0.0238268197007119,268,164,348
mediterranean,Eumerus argyropus,Syrphidae,hoverflies,0.00711898881301758,63,49,78
mediterranean,Eumerus armatus,Syrphidae,hoverflies,0.00145285485979951,11,10,11
mediterranean,Eumerus aurofinis,Syrphidae,hoverflies,0.000726427429899753,20,5,20
mediterranean,Eumerus barbarus,Syrphidae,hoverflies,0.00246985326165916,28,17,28
mediterranean,Eumerus basalis,Syrphidae,hoverflies,0.0142379776260352,160,98,164
mediterranean,Eumerus bicornis,Syrphidae,hoverflies,0.000145285485979951,2,1,2
mediterranean,Eumerus claripennis,Syrphidae,hoverflies,0.000581141943919803,5,4,6
mediterranean,Eumerus clavatus,Syrphidae,hoverflies,0.00246985326165916,21,17,99
mediterranean,Eumerus consimilis,Syrphidae,hoverflies,0.00261513874763911,32,18,70
mediterranean,Eumerus crassus,Syrphidae,hoverflies,0.00319628069155891,26,22,26
mediterranean,Eumerus emarginatus,Syrphidae,hoverflies,0.00130756937381956,12,9,12
mediterranean,Eumerus etnensis,Syrphidae,hoverflies,0.000290570971959901,2,2,2
mediterranean,Eumerus flavitarsis,Syrphidae,hoverflies,0.00130756937381956,21,9,122
mediterranean,Eumerus funeralis,Syrphidae,hoverflies,0.00130756937381956,11,9,544
mediterranean,Eumerus grandis,Syrphidae,hoverflies,0.00174342583175941,14,12,62
mediterranean,Eumerus hispanicus,Syrphidae,hoverflies,0.000145285485979951,1,1,1
mediterranean,Eumerus hungaricus,Syrphidae,hoverflies,0.00101699840185965,9,7,17
mediterranean,Eumerus incisus,Syrphidae,hoverflies,0.000581141943919803,7,4,7
mediterranean,Eumerus karyates,Syrphidae,hoverflies,0.000290570971959901,4,2,4
mediterranean,Eumerus longicornis,Syrphidae,hoverflies,0.000290570971959901,2,2,2
mediterranean,Eumerus lucidus,Syrphidae,hoverflies,0.00159814034577946,12,11,12
mediterranean,Eumerus minotaurus,Syrphidae,hoverflies,0.00217928228969926,24,15,24
mediterranean,Eumerus montanum,Syrphidae,hoverflies,0.00116228388783961,11,8,12
mediterranean,Eumerus niehuisi,Syrphidae,hoverflies,0.000145285485979951,2,1,2
mediterranean,Eumerus nigrorufus,Syrphidae,hoverflies,0.000435856457939852,9,3,9
mediterranean,Eumerus niveitibia,Syrphidae,hoverflies,0.00159814034577946,17,11,17
mediterranean,Eumerus nudus,Syrphidae,hoverflies,0.000145285485979951,1,1,2
mediterranean,Eumerus obliquus,Syrphidae,hoverflies,0.00217928228969926,20,15,21
mediterranean,Eumerus olivaceus,Syrphidae,hoverflies,0.00101699840185965,7,7,22
mediterranean,Eumerus ornatus,Syrphidae,hoverflies,0.00508499200929827,43,35,344
mediterranean,Eumerus ovatus,Syrphidae,hoverflies,0.000145285485979951,2,1,9
mediterranean,Eumerus phaeacus,Syrphidae,hoverflies,0.000581141943919803,5,4,5
mediterranean,Eumerus pulchellus,Syrphidae,hoverflies,0.0246985326165916,562,170,578
mediterranean,Eumerus pusillus,Syrphidae,hoverflies,0.0155455469998547,169,107,169
mediterranean,Eumerus richteri,Syrphidae,hoverflies,0.000145285485979951,2,1,14
mediterranean,Eumerus rubrum,Syrphidae,hoverflies,0.000435856457939852,3,3,3
mediterranean,Eumerus sabulonum,Syrphidae,hoverflies,0.00246985326165916,22,17,141
mediterranean,Eumerus sinuatus,Syrphidae,hoverflies,0.000145285485979951,2,1,8
mediterranean,Eumerus sogdianus,Syrphidae,hoverflies,0.00174342583175941,14,12,76
mediterranean,Eumerus strigatus,Syrphidae,hoverflies,0.00174342583175941,13,12,605
mediterranean,Eumerus sulcitibius,Syrphidae,hoverflies,0.014819119569955,202,102,204
mediterranean,Eumerus tarsalis,Syrphidae,hoverflies,0.000145285485979951,1,1,23
mediterranean,Eumerus tenuitarsis,Syrphidae,hoverflies,0.000145285485979951,1,1,1
mediterranean,Eumerus torsicus,Syrphidae,hoverflies,0.000435856457939852,6,3,6
mediterranean,Eumerus tricolor,Syrphidae,hoverflies,0.00406799360743862,38,28,157
mediterranean,Eumerus truncatus,Syrphidae,hoverflies,0.00305099520557896,23,21,23
mediterranean,Eumerus uncipes,Syrphidae,hoverflies,0.000435856457939852,9,3,14
mediterranean,Eumerus vestitus,Syrphidae,hoverflies,0.000581141943919803,4,4,4
mediterranean,Eupeodes corollae,Syrphidae,hoverflies,0.0768560220833939,1276,529,25211
mediterranean,Eupeodes flaviceps,Syrphidae,hoverflies,0.00334156617753886,25,23,76
mediterranean,Eupeodes frequens,Syrphidae,hoverflies,0.00188871131773936,13,13,181
mediterranean,Eupeodes latifasciatus,Syrphidae,hoverflies,0.00406799360743862,35,28,1836
mediterranean,Eupeodes lucasi,Syrphidae,hoverflies,0.00493970652331832,74,34,100
mediterranean,Eupeodes luniger,Syrphidae,hoverflies,0.0167078308876943,194,115,6648
mediterranean,Eupeodes nielseni,Syrphidae,hoverflies,0.00130756937381956,11,9,86
mediterranean,Eupeodes nitens,Syrphidae,hoverflies,0.000581141943919803,5,4,209
mediterranean,Eupeodes nuba,Syrphidae,hoverflies,0.00246985326165916,37,17,39
mediterranean,Eupeodes tirolensis,Syrphidae,hoverflies,0.000290570971959901,2,2,39
mediterranean,Eurimyia lineata,Syrphidae,hoverflies,0.000581141943919803,8,4,1412
mediterranean,Fagisyrphus cinctus,Syrphidae,hoverflies,0.00406799360743862,40,28,1000
mediterranean,Ferdinandea aurea,Syrphidae,hoverflies,0.00581141943919803,68,40,70
mediterranean,Ferdinandea cuprea,Syrphidae,hoverflies,0.00755484527095743,95,52,3763
mediterranean,Ferdinandea fumipennis,Syrphidae,hoverflies,0.00261513874763911,32,18,32
mediterranean,Ferdinandea ruficornis,Syrphidae,hoverflies,0.000145285485979951,1,1,142
mediterranean,Flavipanurgus flavus,Andrenidae,bees,0.000352195351021367,28,6,34
mediterranean,Flavipanurgus granadensis,Andrenidae,bees,0.000352195351021367,15,6,15
mediterranean,Flavipanurgus ibericus,Andrenidae,bees,0.00052829302653205,61,9,61
mediterranean,Flavipanurgus kastiliensis,Andrenidae,bees,0.000586992251702278,41,10,46
mediterranean,Flavipanurgus venustus,Andrenidae,bees,0.000763089927212961,864,13,864
mediterranean,Habropoda ezonata,Apidae,bees,0.000117398450340456,2,2,2
mediterranean,Habropoda tarsata,Apidae,bees,0.00692650857008688,433,118,493
mediterranean,Habropoda zonatula,Apidae,bees,0.00223057055646865,110,38,120
mediterranean,Halictus alfkenellus,Halictidae,bees,0.000176097675510683,3,3,3
mediterranean,Halictus asperulus,Halictidae,bees,0.00217187133129843,83,37,112
mediterranean,Halictus brunnescens,Halictidae,bees,0.0042263442122564,163,72,168
mediterranean,Halictus candiae,Halictidae,bees,0.000117398450340456,3,2,3
mediterranean,Halictus carinthiacus,Halictidae,bees,0.000117398450340456,2,2,38
mediterranean,Halictus centaureae,Halictidae,bees,0.000410894576191594,13,7,13
mediterranean,Halictus cochlearitarsis,Halictidae,bees,0.00181967598027706,54,31,56
mediterranean,Halictus compressus,Halictidae,bees,0.00052829302653205,11,9,237
mediterranean,Halictus consobrinus,Halictidae,bees,0.000469593801361822,33,8,33
mediterranean,Halictus constantinensis,Halictidae,bees,5.86992251702278e-05,2,1,2
mediterranean,Halictus crenicornis,Halictidae,bees,0.00481333646395868,275,82,337
mediterranean,Halictus fatsensis,Halictidae,bees,5.86992251702278e-05,1,1,1
mediterranean,Halictus fulvipes,Halictidae,bees,0.019077248180324,1094,325,1144
mediterranean,Halictus fumatipennis,Halictidae,bees,0.000293496125851139,21,5,21
mediterranean,Halictus graecus,Halictidae,bees,5.86992251702278e-05,4,1,5
mediterranean,Halictus gruenwaldti,Halictidae,bees,0.0021131721061282,54,36,65
mediterranean,Halictus holomelaenus,Halictidae,bees,0.000352195351021367,7,6,7
mediterranean,Halictus langobardicus,Halictidae,bees,0.000939187602723644,30,16,573
mediterranean,Halictus maculatus,Halictidae,bees,0.00733740314627847,308,125,4223
mediterranean,Halictus mediterranellus,Halictidae,bees,0.000176097675510683,8,3,8
mediterranean,Halictus nicosiae,Halictidae,bees,0.000645691476872505,22,11,22
mediterranean,Halictus patellatus,Halictidae,bees,0.00346325428504344,108,59,136
mediterranean,Halictus pentheri,Halictidae,bees,0.00111528527823433,53,19,55
mediterranean,Halictus pyrenaeus,Halictidae,bees,0.000117398450340456,5,2,5
mediterranean,Halictus quadricinctus,Halictidae,bees,0.0110354543320028,368,188,1331
mediterranean,Halictus quadripartitus,Halictidae,bees,0.000939187602723644,44,16,44
mediterranean,Halictus resurgens,Halictidae,bees,0.000645691476872505,13,11,13
mediterranean,Halictus rubicundus,Halictidae,bees,0.00228926978163888,89,39,23683
mediterranean,Halictus sajoi,Halictidae,bees,0.000176097675510683,3,3,30
mediterranean,Halictus scabiosae,Halictidae,bees,0.0366870157313923,2015,625,10131
mediterranean,Halictus senilis,Halictidae,bees,0.000117398450340456,3,2,3
mediterranean,Halictus sexcinctus,Halictidae,bees,0.00246536745714957,69,42,2606
mediterranean,Halictus simplex,Halictidae,bees,0.0017022775299366,73,29,3893
mediterranean,Halictus tetrazonianellus,Halictidae,bees,0.000704390702042733,21,12,22
